subjectid,flanker_rt,flanker_accuracy,flanker_error_rate,stroop_rt,stroop_accuracy,stroop_error_rate,sart_rt,sart_accuracy,sart_error_rate,stroop_rt_std,stroop_rt_mean_recalc,stroop_rt_median,stroop_congruent_rt,stroop_incongruent_rt,stroop_interference,flanker_rt_std,flanker_rt_mean_recalc,flanker_rt_median,flanker_congruent_rt,flanker_incongruent_rt,flanker_interference
94,558.3586206896551,1.0,0.0,983.0,0.9622641509433962,0.0377358490566037,437.8695652173913,0.9565217391304348,0.0434782608695651,657.6140859190483,1180.2100840336134,1000.0,1023.2,1339.8813559322034,316.68135593220336,161.49160091085528,558.3586206896551,522.0,534.0422535211268,581.6891891891892,47.64693566806238
96,498.6620689655172,0.993103448275862,0.0068965517241379,894.9626865671642,0.9850746268656716,0.0149253731343284,396.6736842105263,0.936842105263158,0.063157894736842,459.2860290257775,944.9782608695652,781.5,870.4571428571429,1021.6911764705883,151.23403361344538,124.64056461564928,500.3263888888889,486.0,468.0416666666667,532.6111111111111,64.5694444444444
97,387.0551724137931,0.9655172413793104,0.0344827586206896,745.0526315789474,0.9473684210526316,0.0526315789473684,362.175,0.95,0.05,348.4353712956841,754.9457364341085,650.0,669.7205882352941,849.9508196721312,180.23023143683702,44.13062165581484,386.7214285714286,383.5,373.5,399.9428571428571,26.44285714285712
98,352.63448275862066,0.9724137931034482,0.0275862068965517,553.3,0.9428571428571428,0.0571428571428571,276.2186046511628,0.916279069767442,0.0837209302325581,181.63693743676265,553.1742424242424,519.0,531.4307692307692,574.2686567164179,42.83788748564871,41.766030660365516,353.88652482269504,349.0,334.7916666666667,373.81159420289856,39.019927536231876
99,417.096551724138,1.0,0.0,595.3285714285714,0.9571428571428572,0.0428571428571428,326.63592233009706,0.9466019417475728,0.0533980582524271,170.37263087725336,595.3134328358209,567.5,538.0757575757576,650.8676470588235,112.79188948306592,60.85243126453203,417.09655172413795,408.0,389.06944444444446,444.73972602739724,55.67028158295278
100,445.0344827586207,0.986206896551724,0.0137931034482758,762.9343065693431,0.9343065693430656,0.0656934306569343,365.2173913043478,0.9192546583850932,0.0807453416149068,436.3895840354231,798.7099236641221,652.0,740.2121212121212,858.1076923076923,117.89557109557109,96.27138695798324,446.6713286713287,438.0,432.8378378378378,461.5072463768116,28.669408538973812
101,621.6206896551724,1.0,0.0,928.7862595419848,0.8778625954198473,0.1221374045801526,414.962962962963,0.9523809523809524,0.0476190476190476,522.8347725916587,993.639344262295,801.0,978.4090909090909,1011.5892857142857,33.18019480519479,167.41345479603265,621.6206896551724,587.0,598.8630136986301,644.6944444444445,45.83143074581437
102,511.8,0.9724137931034482,0.0275862068965517,789.043795620438,0.9635036496350364,0.0364963503649634,430.53365384615387,0.9471153846153846,0.0528846153846154,366.4727723807324,809.8059701492538,684.5,761.0441176470588,860.0454545454545,99.00133689839572,208.3897761028466,503.1914893617021,460.0,503.81944444444446,502.536231884058,-1.2832125603864597
103,393.096551724138,1.0,0.0,682.1785714285714,0.9571428571428572,0.0428571428571428,290.93367346938777,0.923469387755102,0.0765306122448979,270.3342046463472,672.5223880597015,584.5,654.0294117647059,691.5757575757576,37.546345811051765,46.00940787520331,393.09655172413795,388.0,384.75,401.32876712328766,16.578767123287662
104,387.77241379310345,0.9724137931034482,0.0275862068965517,814.8962962962963,0.9407407407407408,0.0592592592592592,278.39181286549706,0.9064327485380116,0.0935672514619883,393.8602142257715,856.3282442748092,732.0,777.3382352941177,941.5873015873016,164.2490662931839,71.73527688202952,388.9929078014184,380.0,372.23943661971833,405.98571428571427,33.74627766599593
105,376.4275862068965,0.9793103448275862,0.0206896551724138,616.7785714285715,0.95,0.05,340.4037558685446,0.9389671361502347,0.0610328638497652,260.91285496430254,612.1654135338346,543.0,592.1044776119403,632.530303030303,40.425825418362706,78.71176122098933,376.2323943661972,364.5,349.8378378378378,404.95588235294116,55.11804451510335
106,363.1034482758621,0.9655172413793104,0.0344827586206896,510.0143884892086,0.8992805755395683,0.1007194244604317,303.9583333333333,0.8869047619047619,0.1130952380952381,149.07106207573315,515.352,478.0,501.85714285714283,529.0645161290323,27.20737327188948,63.15351693235281,364.0857142857143,356.0,353.125,375.69117647058823,22.566176470588232
107,482.8344827586207,0.9793103448275862,0.0206896551724138,726.6058394160584,0.978102189781022,0.021897810218978,362.6954314720812,0.9543147208121828,0.0456852791878172,320.1771338787696,754.0,663.0,694.3823529411765,812.7536231884058,118.37127024722929,123.12192226197723,475.34507042253523,454.0,451.3382352941176,497.4054054054054,46.067170111287794
108,438.8965517241379,1.0,0.0,996.990099009901,0.9504950495049505,0.0495049504950495,520.8137254901961,0.9705882352941176,0.0294117647058823,722.148347460835,1296.27868852459,1114.5,1197.8333333333333,1412.3035714285713,214.47023809523807,58.31472609635997,438.8965517241379,435.0,417.7866666666667,461.51428571428573,43.727619047619044
109,554.4965517241379,0.993103448275862,0.0068965517241379,723.956204379562,0.9708029197080292,0.0291970802919707,342.0680628272251,0.9528795811518324,0.0471204188481675,395.34824531829224,756.5441176470588,634.5,651.1285714285714,868.3484848484849,217.2199134199135,143.62885726847736,546.1944444444445,509.5,518.7464788732394,572.8904109589041,54.14393208566469
110,458.4344827586207,1.0,0.0,970.5407407407408,0.9703703703703704,0.0296296296296296,344.3362831858407,0.9026548672566372,0.0973451327433628,477.5919572312125,1015.9333333333333,897.0,969.9142857142857,1065.4923076923078,95.5780219780221,82.5018361574375,458.4344827586207,447.0,446.56756756756755,470.80281690140845,24.235249333840898
111,437.70344827586206,0.9724137931034482,0.0275862068965517,720.6142857142858,0.9642857142857144,0.0357142857142857,321.6682692307692,0.9423076923076924,0.0576923076923077,228.27451349247607,721.0148148148148,677.0,697.4202898550725,745.6818181818181,48.26152832674563,69.51264563182417,438.468085106383,417.0,421.7972972972973,456.8805970149254,35.08329971762811
112,352.07586206896553,0.9379310344827586,0.0620689655172413,516.7,0.9785714285714284,0.0214285714285714,298.88516746411483,0.9521531100478468,0.0478468899521531,141.3198428458174,518.2335766423357,503.0,508.1449275362319,528.4705882352941,20.32566069906227,59.322727993955915,353.38235294117646,346.5,327.9154929577465,381.2,53.284507042253495
113,437.0827586206897,0.993103448275862,0.0068965517241379,1055.5271317829458,0.992248062015504,0.0077519379844961,351.89756097560974,0.9365853658536586,0.0634146341463414,474.9261961600511,1141.5839416058395,985.0,1071.142857142857,1215.1791044776119,144.03624733475476,77.84887606051228,437.50694444444446,421.5,417.75,457.2638888888889,39.513888888888914
114,397.9103448275862,0.9379310344827586,0.0620689655172413,800.4817518248175,0.8905109489051095,0.1094890510948904,287.008547008547,0.905982905982906,0.094017094017094,433.31214882874076,806.032,681.0,803.5223880597015,808.9310344827586,5.408646423057121,82.25567108009389,400.22058823529414,399.0,373.9861111111111,429.734375,55.748263888888914
115,475.7586206896552,1.0,0.0,1134.5688073394494,0.9724770642201837,0.0275229357798164,411.75233644859816,0.9345794392523364,0.0654205607476635,656.2652975344892,1376.21875,1217.5,1382.923076923077,1369.3015873015872,-13.621489621489673,68.30784848574108,475.7586206896552,471.0,457.3611111111111,493.90410958904107,36.542998477929984
116,466.5241379310345,0.986206896551724,0.0137931034482758,720.5323741007194,0.9784172661870504,0.0215827338129496,310.67088607594934,0.8860759493670886,0.1139240506329114,317.6263007664829,727.3138686131387,622.0,693.0,762.1323529411765,69.13235294117646,184.22326767004557,458.0769230769231,408.0,433.32876712328766,483.8857142857143,50.55694716242664
117,384.1931034482759,0.9793103448275862,0.0206896551724138,852.9124087591241,0.9854014598540146,0.0145985401459853,328.2112676056338,0.9389671361502347,0.0610328638497652,365.17863168199074,881.3260869565217,781.0,821.7246376811594,940.927536231884,119.20289855072463,39.087159187964474,384.4225352112676,379.0,368.125,401.1857142857143,33.06071428571431
118,584.0413793103448,0.986206896551724,0.0137931034482758,1015.4586466165414,0.924812030075188,0.075187969924812,632.0357142857143,0.9017857142857144,0.0982142857142857,472.4809155942441,1078.3100775193798,986.0,828.8285714285714,1374.3050847457628,545.4765133171913,163.64454913481984,586.6923076923077,560.0,538.7183098591549,634.0,95.28169014084506
119,497.1862068965517,0.993103448275862,0.0068965517241379,669.1824817518249,0.978102189781022,0.021897810218978,417.1648936170213,0.9627659574468084,0.0372340425531915,339.8733713376786,709.2481751824818,608.0,671.1617647058823,746.7826086956521,75.62084398976981,171.9584298112166,498.28472222222223,457.5,461.0945945945946,537.6,76.50540540540544
120,647.3724137931034,0.9551724137931036,0.0448275862068965,901.95,0.9708333333333332,0.0291666666666666,566.6992481203008,0.9022556390977444,0.0977443609022556,583.6037993597561,1034.3529411764705,913.0,992.4921875,1076.5433070866143,84.05111958661428,230.5527834627766,619.7039711191336,545.0,615.0071942446043,624.4347826086956,9.42758836409132
121,459.7448275862069,0.9793103448275862,0.0206896551724138,1218.2342342342342,0.945945945945946,0.054054054054054,331.22330097087377,0.8980582524271845,0.1019417475728154,534.0470985614592,1378.1639344262296,1269.5,1246.9411764705883,1543.4074074074074,296.4662309368191,117.02226612126013,464.8732394366197,459.5,460.30555555555554,469.57142857142856,9.265873015873012
122,439.5172413793104,1.0,0.0,831.3405797101449,0.9927536231884058,0.0072463768115942,291.8424242424242,0.9151515151515152,0.0848484848484848,298.23708475321905,842.4492753623189,774.5,803.4285714285714,882.6176470588235,79.18907563025209,60.310666028337046,439.51724137931035,432.0,404.28767123287673,475.2361111111111,70.94843987823435
123,528.0275862068966,0.993103448275862,0.0068965517241379,891.3233082706766,0.962406015037594,0.037593984962406,264.6428571428572,0.9285714285714286,0.0714285714285714,464.80239727457257,940.3308270676691,778.0,881.7424242424242,998.044776119403,116.30235187697872,105.08788548264576,529.8194444444445,520.0,505.1267605633803,553.8356164383562,48.70885587497588
124,378.1172413793104,0.986206896551724,0.0137931034482758,661.9420289855072,0.9782608695652174,0.0217391304347825,354.49029126213594,0.970873786407767,0.0291262135922329,283.9595371463749,662.5588235294117,581.0,632.9705882352941,692.1470588235294,59.17647058823525,52.8525542885972,377.87412587412587,375.0,365.1388888888889,390.7887323943662,25.649843505477293
125,366.9655172413793,0.9793103448275862,0.0206896551724138,696.25,0.9857142857142858,0.0142857142857142,360.4803921568628,0.9705882352941176,0.0294117647058823,197.4661537817235,698.2971014492754,650.0,675.5428571428571,721.7205882352941,46.17773109243706,48.65706720294934,367.9788732394366,362.0,344.8082191780822,392.4927536231884,47.68453444510618
126,472.1448275862069,1.0,0.0,748.8201438848921,0.9928057553956836,0.0071942446043165,282.45180722891564,0.9216867469879518,0.0783132530120481,355.20271570189004,760.1942446043165,660.0,708.2285714285714,812.9130434782609,104.68447204968948,105.58895534297825,472.1448275862069,456.0,449.05479452054794,495.55555555555554,46.5007610350076
127,442.7103448275862,0.993103448275862,0.0068965517241379,815.6594202898551,0.9710144927536232,0.0289855072463768,340.0956937799043,0.9330143540669856,0.0669856459330143,367.03912034702626,814.7407407407408,710.0,752.9,881.3384615384615,128.43846153846152,99.00851034348067,443.2638888888889,439.0,432.8918918918919,454.22857142857146,21.336679536679583
128,507.9793103448276,0.993103448275862,0.0068965517241379,1064.0,0.9669421487603306,0.0330578512396694,394.340206185567,0.9123711340206184,0.0876288659793814,554.9216317913175,1193.187969924812,1056.0,1072.7971014492753,1322.984375,250.18727355072474,166.97589902348437,508.2361111111111,481.0,487.24657534246575,529.8169014084507,42.57032606598494
129,363.8965517241379,0.9793103448275862,0.0206896551724138,600.1428571428571,0.9285714285714286,0.0714285714285714,309.192118226601,0.916256157635468,0.083743842364532,206.3843038088803,592.276923076923,542.0,593.1818181818181,591.34375,-1.8380681818181301,71.58485293491435,365.4507042253521,358.5,337.70666666666665,396.5074626865672,58.80079601990053
130,613.5241379310345,0.986206896551724,0.0137931034482758,879.731884057971,0.9565217391304348,0.0434782608695651,316.60571428571427,0.9257142857142856,0.0742857142857142,397.00083685007087,907.7462686567164,803.0,858.8333333333334,955.2205882352941,96.38725490196077,203.66933028729426,605.6153846153846,560.0,563.7260273972603,649.3,85.57397260273967
131,379.2896551724138,0.9793103448275862,0.0206896551724138,594.5857142857143,0.9571428571428572,0.0428571428571428,416.2338308457712,0.9950248756218906,0.0049751243781094,170.9795145301257,597.0746268656717,559.5,547.8529411764706,647.7878787878788,99.93493761140815,63.28295658505881,379.92957746478874,374.0,354.93243243243245,407.13235294117646,52.199920508744015
132,514.2620689655172,0.986206896551724,0.0137931034482758,838.8623188405797,0.9855072463768116,0.0144927536231883,309.53809523809525,0.923809523809524,0.0761904761904761,358.4856985055406,858.4130434782609,752.0,754.2714285714286,965.6176470588235,211.34621848739494,122.21981285934294,516.020979020979,492.0,503.12857142857143,528.3835616438356,25.254990215264172
133,399.5310344827586,0.993103448275862,0.0068965517241379,866.4160583941606,0.9708029197080292,0.0291970802919707,414.08653846153845,0.9423076923076924,0.0576923076923077,366.7913706227215,885.0296296296297,824.0,809.4857142857143,966.3846153846154,156.8989010989011,74.36721399570189,399.25,390.0,384.86301369863014,414.0422535211268,29.17923982249664
134,420.6,1.0,0.0,763.4214285714286,0.9571428571428572,0.0428571428571428,395.2227722772277,0.9653465346534652,0.0346534653465346,257.8107292653677,743.4925373134329,676.0,723.2285714285714,765.65625,42.4276785714286,61.260645333416676,420.6,416.0,402.013698630137,439.44444444444446,37.43074581430744
135,459.6965517241379,1.0,0.0,788.5571428571428,1.0,0.0,432.2451923076923,0.9423076923076924,0.0576923076923077,271.8984753246409,788.5571428571428,724.5,736.6619718309859,841.9565217391304,105.29454990814452,103.31675432444602,459.6965517241379,450.0,428.93055555555554,490.041095890411,61.11054033485544
136,530.1724137931035,0.993103448275862,0.0068965517241379,1126.9105691056911,0.8211382113821138,0.1788617886178861,422.75757575757575,0.9393939393939394,0.0606060606060605,516.9166691098268,1238.9741379310344,1092.5,1111.4328358208954,1413.3673469387754,301.93451111788,126.94906258442589,531.3611111111111,504.0,490.2463768115942,569.1866666666666,78.94028985507242
137,457.06206896551726,0.986206896551724,0.0137931034482758,678.6043165467626,0.9712230215827338,0.0287769784172662,591.8311688311688,0.935064935064935,0.0649350649350649,324.58846803895847,689.5220588235294,605.5,626.5070422535211,758.3538461538461,131.84680390032497,110.93440953443198,457.97902097902096,429.0,424.8611111111111,491.5633802816901,66.70226917057903
138,337.4413793103448,0.9379310344827586,0.0620689655172413,769.4492753623189,0.9347826086956522,0.0652173913043477,317.7330097087379,0.9271844660194176,0.0728155339805824,401.04478497885475,777.7461538461539,628.5,701.8823529411765,860.9516129032259,159.0692599620494,63.73645868400081,341.72058823529414,340.5,332.9855072463768,350.7164179104478,17.73091066407096
139,440.6206896551725,1.0,0.0,665.8768115942029,0.9565217391304348,0.0434782608695651,485.5075376884422,0.9748743718592964,0.0251256281407035,299.6429273557634,674.6390977443609,588.0,642.2173913043479,709.59375,67.37635869565213,81.7888600270298,440.62068965517244,420.0,418.625,462.3150684931507,43.690068493150704
140,381.93793103448274,1.0,0.0,582.4642857142857,0.9642857142857144,0.0357142857142857,283.09615384615387,0.9134615384615384,0.0865384615384615,198.996532660888,583.8296296296296,546.0,539.7727272727273,625.9710144927536,86.19828722002637,61.54641661760197,381.93793103448274,372.0,369.80263157894734,395.30434782608694,25.501716247139598
141,374.3586206896552,0.9586206896551724,0.0413793103448275,665.3142857142857,0.9214285714285714,0.0785714285714286,286.3757225433526,0.9132947976878611,0.0867052023121387,193.93540297764304,643.6201550387597,605.0,607.2878787878788,681.6825396825396,74.39466089466089,46.50937192192329,377.61870503597123,378.0,359.3972602739726,397.77272727272725,38.37546699875463
142,338.2,0.9103448275862068,0.089655172413793,694.014598540146,0.948905109489051,0.0510948905109489,292.6165803108808,0.9067357512953368,0.0932642487046632,331.603303786695,729.7142857142857,623.0,675.8507462686567,784.3939393939394,108.54319312528264,74.81019664209215,344.0833333333333,343.0,325.9130434782609,363.984126984127,38.07108350586611
144,429.82758620689657,0.993103448275862,0.0068965517241379,667.1928571428572,0.9428571428571428,0.0571428571428571,273.3243243243243,0.918918918918919,0.081081081081081,193.31631699226074,665.4924242424242,617.5,618.6567164179105,713.7692307692307,95.11251435132021,51.724923919400354,430.02777777777777,419.5,401.80281690140845,457.47945205479454,55.67663515338609
145,525.0896551724138,1.0,0.0,914.758064516129,0.967741935483871,0.032258064516129,558.453125,1.0,0.0,527.4752663435604,1022.439393939394,847.0,985.3582089552239,1060.6615384615384,75.30332950631453,115.54832546273171,525.0896551724138,506.0,467.875,581.5205479452055,113.64554794520552
146,360.3379310344828,0.9655172413793104,0.0344827586206896,766.0962962962963,0.9777777777777776,0.0222222222222222,305.9807692307692,0.9375,0.0625,379.91360071562946,808.3382352941177,715.5,737.5373134328358,877.0869565217391,139.54964308890328,55.294451920198924,360.76428571428573,353.0,346.1666666666667,376.22058823529414,30.05392156862746
147,385.1448275862069,0.9724137931034482,0.0275862068965517,708.978102189781,0.9635036496350364,0.0364963503649634,339.72169811320754,0.9433962264150944,0.0566037735849056,390.26947883978215,749.5259259259259,635.0,698.1739130434783,803.2121212121212,105.038208168643,56.43483837822243,387.43971631205676,375.0,363.65277777777777,412.2608695652174,48.608091787439605
148,391.22758620689655,0.9827586206896552,0.0172413793103448,784.3012345679012,0.9580246913580248,0.0419753086419752,354.73871733966746,0.9311163895486936,0.0688836104513064,418.88906912040716,821.0551378446115,675.0,755.0050251256281,886.775,131.76997487437188,72.47547287544866,392.4140350877193,384.0,361.18055555555554,424.31205673758865,63.131501182033105
149,345.97241379310344,0.9172413793103448,0.0827586206896552,749.927536231884,0.927536231884058,0.072463768115942,279.9012345679012,0.9012345679012346,0.0987654320987654,311.6861654173665,771.6307692307693,705.0,706.5,834.7878787878788,128.28787878787875,73.35662832434417,353.0451127819549,353.0,323.35820895522386,383.1818181818182,59.82360922659433
150,425.21379310344827,0.993103448275862,0.0068965517241379,804.4420289855072,0.9710144927536232,0.0289855072463768,395.1027027027027,0.945945945945946,0.054054054054054,330.9612822006588,824.7573529411765,713.0,758.0422535211268,897.6307692307693,139.58851570964248,74.16993130763107,426.19444444444446,412.5,409.2837837837838,444.07142857142856,34.78764478764475
152,432.3172413793104,0.993103448275862,0.0068965517241379,893.5785714285714,0.9928571428571428,0.0071428571428571,345.3891625615764,0.9458128078817734,0.0541871921182266,331.4241489860432,896.8920863309353,819.0,835.8591549295775,960.6176470588235,124.75849212924606,98.86491941133508,432.3541666666667,422.5,405.5890410958904,459.8732394366197,54.28419834072929
153,437.3241379310345,0.986206896551724,0.0137931034482758,827.0948905109489,0.978102189781022,0.021897810218978,375.62745098039215,0.9803921568627452,0.0196078431372549,429.59332519775745,852.2205882352941,710.0,786.2142857142857,922.2272727272727,136.01298701298708,68.78601462605265,438.2867132867133,433.0,418.5,458.3521126760563,39.85211267605632
154,378.22758620689655,0.9655172413793104,0.0344827586206896,771.7214285714285,0.9714285714285714,0.0285714285714285,346.6179245283019,0.9386792452830188,0.0613207547169811,264.96857872664515,773.0882352941177,722.0,730.0597014925373,814.8695652173913,84.80986372485393,48.50366267518909,379.4214285714286,373.0,361.2328767123288,399.23880597014926,38.00592925782047
155,396.5517241379311,0.993103448275862,0.0068965517241379,977.3615384615384,0.9153846153846154,0.0846153846153846,506.0394088669951,0.9852216748768472,0.0147783251231526,437.6634662955906,1020.6774193548387,927.0,903.1746031746031,1142.032786885246,238.85818371064283,59.97119063595206,396.5416666666667,388.0,383.7945205479452,409.6478873239437,25.853366775998495
156,367.8137931034483,0.986206896551724,0.0137931034482758,691.1357142857142,0.9857142857142858,0.0142857142857142,495.6831683168317,0.99009900990099,0.0099009900990099,262.0636975469661,691.072463768116,600.0,670.8714285714286,711.8676470588235,40.99621848739491,41.24482662627518,368.1818181818182,366.0,352.2739726027397,384.77142857142854,32.497455968688826
157,521.1034482758621,0.993103448275862,0.0068965517241379,875.7388059701492,1.0,0.0,311.63592233009706,0.9174757281553398,0.0825242718446601,400.0814034570196,931.8273381294964,831.0,852.8732394366198,1014.2647058823529,161.39146644573316,136.7318962460806,520.7291666666666,488.5,508.13698630136986,533.6760563380282,25.539070036658302
158,474.8758620689655,1.0,0.0,731.705035971223,0.9640287769784172,0.0359712230215827,420.14925373134326,0.9601990049751244,0.0398009950248756,240.6387149536682,731.6119402985074,667.0,703.4347826086956,761.5230769230769,58.0882943143813,57.73994414116874,474.8758620689655,465.0,458.82191780821915,491.15277777777777,32.33085996955862
159,449.70344827586206,0.993103448275862,0.0068965517241379,910.7264957264956,0.9401709401709402,0.0598290598290598,619.6464646464647,0.9949494949494948,0.005050505050505,609.2296122961993,1055.9180327868853,829.5,1041.6774193548388,1070.6333333333334,28.955913978494664,88.72109743105429,450.3541666666667,435.0,420.0422535211268,479.83561643835617,59.79336291722939
161,446.5655172413793,0.9655172413793104,0.0344827586206896,1170.1315789473683,0.9035087719298246,0.0964912280701754,314.9673202614379,0.8888888888888888,0.1111111111111111,453.41025815451854,1252.9380530973451,1138.0,1221.8461538461538,1295.0416666666667,73.19551282051293,101.78732134826967,452.2142857142857,440.5,432.13698630136986,474.089552238806,41.952565937436134
162,1073.441379310345,0.503448275862069,0.496551724137931,696.8939393939394,0.8939393939393939,0.106060606060606,435.17283950617286,0.9074074074074074,0.0925925925925925,438.416435757285,759.4098360655738,633.5,727.5084745762712,789.2857142857143,61.777239709443165,111.46184957966537,513.7534246575342,499.0,470.6578947368421,560.5428571428571,89.884962406015
163,397.0413793103448,0.9977011494252872,0.0022988505747126,843.6370558375635,0.949238578680203,0.0507614213197969,354.02318392581145,0.919629057187017,0.0803709428129829,449.60998063498624,897.7680412371134,732.0,839.9303482587064,959.9358288770053,120.00548061829886,66.13749870459759,397.0668202764977,390.5,378.65158371040724,416.1737089201878,37.52212520978054
165,457.44827586206895,1.0,0.0,918.6764705882352,0.9926470588235294,0.0073529411764705,424.01477832512313,0.9704433497536946,0.0295566502463053,414.4671714137945,952.9928057553957,844.0,931.2058823529412,973.8591549295775,42.653272576636255,92.26809751980026,457.44827586206895,444.0,448.05479452054794,466.97222222222223,18.917427701674285
166,558.8965517241379,0.986206896551724,0.0137931034482758,1179.7640449438202,0.8314606741573034,0.1685393258426966,381.5665024630542,0.9458128078817734,0.0541871921182266,676.7616627135524,1500.7524752475247,1435.0,1430.9180327868853,1607.25,176.3319672131147,142.12080930014173,555.3006993006993,518.0,513.887323943662,596.1388888888889,82.25156494522696
167,378.77241379310345,0.9793103448275862,0.0206896551724138,570.0071428571429,0.9571428571428572,0.0428571428571428,297.99530516431923,0.9389671361502347,0.0610328638497652,167.1690989119037,566.6492537313433,539.5,536.2028985507246,598.9692307692308,62.766332218506136,68.01161894600934,380.03521126760563,359.5,350.2,409.0416666666667,58.8416666666667
168,367.8031496062992,0.9133858267716536,0.0866141732283464,772.4297520661157,0.7272727272727273,0.2727272727272727,332.6369426751592,0.9171974522292994,0.0828025477707006,536.198085046069,847.1413043478261,693.0,856.6730769230769,834.75,-21.923076923076906,80.59981054735714,362.66379310344826,359.5,343.44444444444446,385.50943396226415,42.0649895178197
169,438.4758620689655,0.986206896551724,0.0137931034482758,1017.0153846153846,0.9692307692307692,0.0307692307692307,344.0,0.933649289099526,0.0663507109004739,430.9069329595767,1086.1641791044776,1003.5,1028.7391304347825,1147.123076923077,118.38394648829444,86.80143101968936,439.5524475524476,425.0,424.0138888888889,455.3098591549296,31.295970266040683
170,412.06206896551726,0.986206896551724,0.0137931034482758,604.9857142857143,0.9428571428571428,0.0571428571428571,350.98104265402844,0.9478672985781992,0.0521327014218009,160.37543348935336,603.6818181818181,562.5,582.304347826087,627.0952380952381,44.79089026915108,59.74566403616114,412.9300699300699,411.0,392.9718309859155,432.6111111111111,39.63928012519557
171,445.048275862069,1.0,0.0,706.2302158273382,0.9784172661870504,0.0215827338129496,387.23267326732673,0.9455445544554456,0.0544554455445545,336.9955737771407,720.7956204379562,614.0,688.6176470588235,752.5072463768116,63.889599317988086,119.66140488864141,445.048275862069,420.0,419.5945945945946,471.5774647887324,51.98287019413783
172,523.048275862069,0.993103448275862,0.0068965517241379,936.2222222222222,0.9851851851851852,0.0148148148148148,292.5575221238938,0.9380530973451328,0.0619469026548672,476.4182717644275,990.9492753623189,918.5,953.3623188405797,1028.536231884058,75.17391304347825,170.7462014136853,524.4791666666666,486.5,468.8378378378378,583.3,114.46216216216214
173,799.8194444444445,0.7986111111111112,0.2013888888888888,1016.8512396694216,0.9090909090909092,0.0909090909090909,578.453781512605,0.9243697478991596,0.0756302521008402,572.0990307715122,1157.9112903225807,972.0,1078.5294117647059,1254.3035714285713,175.77415966386548,327.81385366464025,672.7565217391304,533.0,609.9152542372881,738.9642857142857,129.04903147699758
174,339.1310344827586,0.9448275862068966,0.0551724137931034,711.5,0.9492753623188406,0.0507246376811594,269.449494949495,0.9090909090909092,0.0909090909090909,323.6805836453704,726.25,645.0,681.65625,768.2205882352941,86.56433823529414,69.11902385736708,341.0948905109489,325.0,325.0882352941176,356.8695652173913,31.781329923273688
175,424.2068965517241,1.0,0.0,862.6722689075631,1.0,0.0,439.6328502415459,0.966183574879227,0.0338164251207729,499.6199718576808,984.9069767441861,816.0,996.4307692307692,973.203125,-23.227644230769215,58.218803824657435,424.2068965517241,417.0,413.7638888888889,434.5068493150685,20.742960426179593
176,601.2965517241379,0.9724137931034482,0.0275862068965517,848.5,0.9420289855072465,0.0579710144927536,334.4432432432432,0.8918918918918919,0.1081081081081081,329.0290954085474,871.0229007633587,785.0,782.0,970.0967741935484,188.0967741935484,220.16730582262088,577.4042553191489,507.0,563.2702702702703,593.0149253731344,29.744655102864044
177,553.2965517241379,0.9724137931034482,0.0275862068965517,800.3037037037037,0.9925925925925926,0.0074074074074074,444.641975308642,0.9629629629629628,0.037037037037037,423.2473467751078,835.7591240875912,715.0,711.3529411764706,958.3623188405797,247.00937766410914,235.109350703555,556.1205673758865,486.0,508.69117647058823,600.3013698630137,91.61019339242551
178,423.77241379310345,1.0,0.0,767.4285714285714,1.0,0.0,336.79425837320576,0.9521531100478468,0.0478468899521531,236.82984642189408,767.4285714285714,686.5,680.9154929577464,856.4492753623189,175.53378240457243,49.9826004208223,423.77241379310345,418.0,402.7638888888889,444.4931506849315,41.72926179604258
179,385.5103448275862,1.0,0.0,695.35,0.9785714285714284,0.0214285714285714,317.08490566037733,0.9433962264150944,0.0566037735849056,245.2452083436966,691.2116788321168,649.0,678.7794117647059,703.463768115942,24.684356351236147,54.27439508355503,385.5103448275862,379.0,369.2328767123288,402.0138888888889,32.781012176560125
180,552.0689655172414,0.986206896551724,0.0137931034482758,791.2374100719425,0.9784172661870504,0.0215827338129496,464.0408163265306,0.9591836734693876,0.0408163265306122,332.63993300895584,795.4817518248175,688.0,835.8571428571429,753.2985074626865,-82.55863539445636,165.1996759265244,549.4055944055945,500.0,503.3098591549296,594.8611111111111,91.55125195618149
181,501.1310344827586,0.9793103448275862,0.0206896551724138,895.1865671641791,0.9626865671641792,0.0373134328358208,346.1516587677725,0.9383886255924172,0.0616113744075829,434.01937299069635,944.0451127819549,857.0,831.2941176470588,1062.0,230.70588235294122,105.46297510013325,503.6056338028169,468.0,472.8493150684931,536.1449275362319,63.29561246773875
182,559.9206896551724,1.0,0.0,659.3727598566309,0.996415770609319,0.003584229390681,389.9654320987654,0.9851851851851852,0.0148148148148148,179.13938624140508,664.8494623655914,642.0,649.9285714285714,679.8776978417267,29.949126413155227,85.38800463275193,559.9206896551724,543.0,538.0410958904109,582.1041666666666,44.0630707762557
183,402.5310344827586,0.993103448275862,0.0068965517241379,704.6142857142858,0.9571428571428572,0.0428571428571428,448.92233009708735,0.970873786407767,0.0291262135922329,226.2118983864645,702.6940298507462,662.0,670.5735294117648,735.7878787878788,65.214349376114,62.034264725230685,402.2916666666667,396.5,372.8611111111111,431.72222222222223,58.86111111111114
